Gene	PFAM.domains
HEP_00107400	NA
HEP_00108500	Pfam:PF01391.18(Collagen),Pfam:PF13414.6(TPR_11)
HEP_00113500	NA
HEP_00113700	NA
HEP_00114100	Pfam:PF09687.10(PRESAN)
HEP_00114200	Pfam:PF00090.19(TSP_1),Pfam:PF00092.28(VWA),Pfam:PF13519.6(VWA_2)
HEP_00114300	NA
HEP_00114700	Pfam:PF04063.14(DUF383)
HEP_00117600	NA
HEP_00119000	NA
HEP_00119100	NA
HEP_00119600	NA
HEP_00120250	NA
HEP_00121300	NA
HEP_00121700	NA
HEP_00121800	Pfam:PF00719.19(Pyrophosphatase)
HEP_00122400	Pfam:PF02645.16(DegV)
HEP_00123600	NA
HEP_00124400	NA
HEP_00125600	Pfam:PF15511.6(CENP-T_C)
HEP_00125800	NA
HEP_00125900	Pfam:PF08543.12(Phos_pyr_kin)
HEP_00127400	NA
HEP_00127700	NA
HEP_00128000	NA
HEP_00129000	NA
HEP_00130700	NA
HEP_00131500	NA
HEP_00132900	NA
HEP_00133000	NA
HEP_00133200	Pfam:PF05188.17(MutS_II),Pfam:PF05192.18(MutS_III),Pfam:PF00488.21(MutS_V)
HEP_00134900	NA
HEP_00135000	Pfam:PF00004.29(AAA),Pfam:PF13401.6(AAA_22),Pfam:PF07728.14(AAA_5),Pfam:PF12774.7(AAA_6),Pfam:PF12775.7(AAA_7),Pfam:PF17857.1(AAA_lid_1),Pfam:PF08385.12(DHC_N1),Pfam:PF08393.13(DHC_N2),Pfam:PF17852.1(Dynein_AAA_lid)
HEP_00137600	NA
HEP_00137700	Pfam:PF13640.6(2OG-FeII_Oxy_3)
HEP_00138300	Pfam:PF03009.17(GDPD)
HEP_00138800	Pfam:PF02630.14(SCO1-SenC)
HEP_00138900	NA
HEP_00139000	NA
HEP_00139100	NA
HEP_00139200	Pfam:PF05795.11(Plasmodium_Vir)
HEP_00139300	NA
HEP_00139400	NA
HEP_00139700	NA
HEP_00139900	NA
HEP_00140300	NA
HEP_00140700	NA
HEP_00140900	Pfam:PF02581.17(TMP-TENI)
HEP_00142100	NA
HEP_00142400	Pfam:PF02430.15(AMA-1)
HEP_00142900	NA
HEP_00145500	Pfam:PF08729.10(HUN)
HEP_00145600	Pfam:PF12422.8(Condensin2nSMC)
HEP_00149100	Pfam:PF08385.12(DHC_N1)
HEP_00149200	Pfam:PF00270.29(DEAD),Pfam:PF04408.23(HA2),Pfam:PF00271.31(Helicase_C),Pfam:PF07717.16(OB_NTP_bind)
HEP_00150700	NA
HEP_00150800	NA
HEP_00150900	Pfam:PF00076.22(RRM_1)
HEP_00151000	Pfam:PF00847.20(AP2)
HEP_00151100	NA
HEP_00151200	NA
HEP_00151300	Pfam:PF00076.22(RRM_1)
HEP_00151400	Pfam:PF00847.20(AP2)
HEP_00151800	Pfam:PF00515.28(TPR_1),Pfam:PF07719.17(TPR_2),Pfam:PF13181.6(TPR_8)
HEP_00153000	NA
HEP_00155100	NA
HEP_00156700	NA
HEP_00158200	NA
HEP_00158400	NA
HEP_00158700	Pfam:PF03989.13(DNA_gyraseA_C)
HEP_00159100	NA
HEP_00159600	NA
HEP_00160300	Pfam:PF00097.25(zf-C3HC4),Pfam:PF13639.6(zf-RING_2),Pfam:PF14634.6(zf-RING_5),Pfam:PF13445.6(zf-RING_UBOX)
HEP_00161700	NA
HEP_00161900	Pfam:PF14533.6(USP7_C2)
HEP_00162200	NA
HEP_00162700	NA
HEP_00162800	NA
HEP_00163600	NA
HEP_00163800	Pfam:PF00092.28(VWA),Pfam:PF13519.6(VWA_2)
HEP_00163900	NA
HEP_00164000	NA
HEP_00164100	Pfam:PF05424.11(Duffy_binding)
HEP_00164200	NA
HEP_00164300	Pfam:PF09687.10(PRESAN)
HEP_00165000	NA
HEP_00165100	NA
HEP_00165200	NA
HEP_00165300	Pfam:PF00112.23(Peptidase_C1)
HEP_00165400	NA
HEP_00165500	NA
HEP_00165600	NA
HEP_00165800	NA
HEP_00166500	Pfam:PF01529.20(DHHC)
HEP_00167400	Pfam:PF02953.15(zf-Tim10_DDP)
HEP_00167500	Pfam:PF00153.27(Mito_carr)
HEP_00169100	NA
HEP_00169400	NA
HEP_00172500	NA
HEP_00173300	Pfam:PF01852.19(START)
HEP_00175000	NA
HEP_00175100	Pfam:PF01791.9(DeoC)
HEP_00175500	NA
HEP_00175900	Pfam:PF00271.31(Helicase_C),Pfam:PF00176.23(SNF2_N),Pfam:PF13639.6(zf-RING_2)
HEP_00176900	NA
HEP_00177700	NA
HEP_00178500	Pfam:PF01529.20(DHHC)
HEP_00178900	NA
HEP_00179100	NA
HEP_00180000	NA
HEP_00180100	Pfam:PF09687.10(PRESAN)
HEP_00180200	NA
HEP_00180300	Pfam:PF00226.31(DnaJ),Pfam:PF01556.18(DnaJ_C)
HEP_00180400	Pfam:PF09688.10(Wx5_PLAF3D7)
HEP_00180500	NA
HEP_00180600	NA
HEP_00181900	NA
HEP_00183500	NA
HEP_00184000	NA
HEP_00186000	NA
HEP_00186300	NA
HEP_00187100	Pfam:PF00092.28(VWA),Pfam:PF13519.6(VWA_2),Pfam:PF13768.6(VWA_3)
HEP_00187800	NA
HEP_00189300	Pfam:PF14700.6(RPOL_N)
HEP_00189500	NA
HEP_00191100	Pfam:PF05708.12(Peptidase_C92),Pfam:PF00169.29(PH)
HEP_00191600	Pfam:PF00022.19(Actin)
HEP_00192500	NA
HEP_00194200	NA
HEP_00194400	NA
HEP_00194500	Pfam:PF00023.30(Ank),Pfam:PF12796.7(Ank_2),Pfam:PF13857.6(Ank_5),Pfam:PF00632.25(HECT)
HEP_00194900	Pfam:PF00012.20(HSP70),Pfam:PF06723.13(MreB_Mbl)
HEP_00195100	NA
HEP_00195300	Pfam:PF13401.6(AAA_22),Pfam:PF00270.29(DEAD),Pfam:PF04408.23(HA2),Pfam:PF00271.31(Helicase_C),Pfam:PF07717.16(OB_NTP_bind)
HEP_00196000	Pfam:PF05403.11(Plasmodium_HRP)
HEP_00196200	NA
HEP_00196600	Pfam:PF00566.18(RabGAP-TBC)
HEP_00196700	NA
HEP_00198200	NA
HEP_00198300	NA
HEP_00198400	Pfam:PF03810.19(IBN_N)
HEP_00198500	Pfam:PF00137.21(ATP-synt_C)
HEP_00198600	NA
HEP_00199200	Pfam:PF00132.24(Hexapep)
HEP_00199400	Pfam:PF06220.12(zf-U1)
HEP_00199700	NA
HEP_00200400	NA
HEP_00201900	NA
HEP_00202300	NA
HEP_00202500	NA
HEP_00202600	NA
HEP_00202700	NA
HEP_00204400	NA
HEP_00204600	NA
HEP_00204700	Pfam:PF01467.26(CTP_transf_like),Pfam:PF06574.12(FAD_syn)
HEP_00205000	Pfam:PF00091.25(Tubulin),Pfam:PF03953.17(Tubulin_C)
HEP_00205500	NA
HEP_00206000	Pfam:PF06012.12(DUF908),Pfam:PF06025.12(DUF913)
HEP_00206800	NA
HEP_00207800	NA
HEP_00209400	Pfam:PF01329.19(Pterin_4a)
HEP_00210100	NA
HEP_00210500	Pfam:PF12624.7(Chorein_N)
HEP_00210800	Pfam:PF08625.11(Utp13),Pfam:PF00400.32(WD40)
HEP_00211100	NA
HEP_00211200	Pfam:PF09687.10(PRESAN)
HEP_00211400	NA
HEP_00212000	NA
HEP_00212100	NA
HEP_00212200	NA
HEP_00212300	NA
HEP_00212600	Pfam:PF00069.25(Pkinase),Pfam:PF07714.17(Pkinase_Tyr)
HEP_00214400	NA
HEP_00215100	Pfam:PF01416.20(PseudoU_synth_1)
HEP_00215500	NA
HEP_00216600	NA
HEP_00216700	NA
HEP_00217400	NA
HEP_00217800	NA
HEP_00218000	NA
HEP_00218500	Pfam:PF15801.5(zf-C6H2)
HEP_00219300	Pfam:PF00116.20(COX2)
HEP_00219800	NA
HEP_00221000	NA
HEP_00221600	NA
HEP_00222500	NA
HEP_00223400	Pfam:PF01391.18(Collagen),Pfam:PF02421.18(FeoB_N),Pfam:PF01926.23(MMR_HSR1)
HEP_00224700	Pfam:PF00136.21(DNA_pol_B),Pfam:PF03104.19(DNA_pol_B_exo1)
HEP_00224800	NA
HEP_00224900	Pfam:PF13898.6(DUF4205)
HEP_00225300	NA
HEP_00225400	Pfam:PF00004.29(AAA),Pfam:PF07726.11(AAA_3),Pfam:PF07728.14(AAA_5),Pfam:PF03028.15(Dynein_heavy)
HEP_00226200	NA
HEP_00227200	Pfam:PF00118.24(Cpn60_TCP1)
HEP_00227700	Pfam:PF09716.10(ETRAMP)
HEP_00228700	Pfam:PF00160.21(Pro_isomerase)
HEP_00228800	Pfam:PF00847.20(AP2)
HEP_00228900	Pfam:PF08246.12(Inhibitor_I29),Pfam:PF00112.23(Peptidase_C1)
HEP_00229000	NA
HEP_00229100	NA
HEP_00229200	NA
HEP_00229500	NA
HEP_00230700	NA
HEP_00231000	Pfam:PF16589.5(BRCT_2),Pfam:PF00817.20(IMS)
HEP_00231500	Pfam:PF00230.20(MIP)
HEP_00233300	Pfam:PF00209.18(SNF)
HEP_00233600	Pfam:PF00230.20(MIP)
HEP_00233700	Pfam:PF02338.19(OTU)
HEP_00235000	Pfam:PF13292.6(DXP_synthase_N)
HEP_00235800	NA
HEP_00237300	NA
HEP_00238400	NA
HEP_00238700	NA
HEP_00240000	Pfam:PF14531.6(Kinase-like),Pfam:PF00069.25(Pkinase),Pfam:PF07714.17(Pkinase_Tyr)
HEP_00240100	NA
HEP_00240200	NA
HEP_00240300	Pfam:PF08700.11(Vps51)
HEP_00240400	Pfam:PF04652.16(Vta1),Pfam:PF18097.1(Vta1_C)
HEP_00240500	Pfam:PF00152.20(tRNA-synt_2),Pfam:PF01336.25(tRNA_anti-codon)
HEP_00240600	NA
HEP_00240700	Pfam:PF08700.11(Vps51)
HEP_00241300	NA
HEP_00242100	NA
HEP_00242600	NA
HEP_00243000	NA
HEP_00243500	NA
HEP_00243700	NA
HEP_00243800	NA
HEP_00244000	NA
HEP_00245500	NA
HEP_00245800	NA
HEP_00246100	Pfam:PF09739.9(MCM_bind)
HEP_00247500	NA
HEP_00247600	NA
HEP_00247700	NA
HEP_00247800	NA
HEP_00248300	Pfam:PF14500.6(MMS19_N)
HEP_00248600	Pfam:PF01416.20(PseudoU_synth_1)
HEP_00249100	Pfam:PF01391.18(Collagen)
HEP_00249200	NA
HEP_00249300	NA
HEP_00249400	NA
HEP_00249500	Pfam:PF13599.6(Pentapeptide_4)
HEP_00250300	NA
HEP_00250400	NA
HEP_00250500	NA
HEP_00250600	NA
HEP_00250700	Pfam:PF00867.18(XPG_I),Pfam:PF00752.17(XPG_N)
HEP_00250800	NA
HEP_00250900	NA
HEP_00251000	Pfam:PF00005.27(ABC_tran)
HEP_00251100	Pfam:PF00664.23(ABC_membrane),Pfam:PF00005.27(ABC_tran)
HEP_00251200	NA
HEP_00251400	Pfam:PF02389.15(Cornifin)
HEP_00252100	Pfam:PF00856.28(SET)
HEP_00252300	NA
HEP_00253500	NA
HEP_00253800	Pfam:PF09358.10(E1_UFD),Pfam:PF00899.21(ThiF),Pfam:PF10585.9(UBA_e1_thiolCys)
HEP_00254500	Pfam:PF16909.5(VPS13_C)
HEP_00255600	NA
HEP_00256200	NA
HEP_00256700	NA
HEP_00259300	NA
HEP_00260900	Pfam:PF12624.7(Chorein_N),Pfam:PF16908.5(VPS13)
HEP_00261100	NA
HEP_00261500	NA
HEP_00262000	Pfam:PF00224.21(PK),Pfam:PF02887.16(PK_C)
HEP_00262300	Pfam:PF00043.25(GST_C),Pfam:PF14497.6(GST_C_3),Pfam:PF02798.20(GST_N),Pfam:PF13417.6(GST_N_3)
HEP_00262800	NA
HEP_00264000	NA
HEP_00264400	Pfam:PF01105.24(EMP24_GP25L)
HEP_00265900	NA
HEP_00266000	NA
HEP_00266100	NA
HEP_00267100	NA
HEP_00267400	NA
HEP_00267700	Pfam:PF00004.29(AAA),Pfam:PF13173.6(AAA_14),Pfam:PF13191.6(AAA_16),Pfam:PF13207.6(AAA_17),Pfam:PF13238.6(AAA_18),Pfam:PF07724.14(AAA_2),Pfam:PF13401.6(AAA_22),Pfam:PF13521.6(AAA_28),Pfam:PF13671.6(AAA_33),Pfam:PF07728.14(AAA_5),Pfam:PF17862.1(AAA_lid_3),Pfam:PF00005.27(ABC_tran),Pfam:PF00308.18(Bac_DnaA),Pfam:PF02359.18(CDC48_N),Pfam:PF05673.13(DUF815),Pfam:PF01695.17(IstB_IS21),Pfam:PF01078.21(Mg_chelatase),Pfam:PF00931.22(NB-ARC),Pfam:PF00910.22(RNA_helicase),Pfam:PF05496.12(RuvB_N),Pfam:PF00158.26(Sigma54_activat),Pfam:PF06068.13(TIP49),Pfam:PF01443.18(Viral_helicase1),Pfam:PF06414.12(Zeta_toxin)
HEP_00267800	NA
HEP_00267900	NA
HEP_00268000	Pfam:PF00227.26(Proteasome)
HEP_00268100	NA
HEP_00271500	Pfam:PF00090.19(TSP_1),Pfam:PF00092.28(VWA),Pfam:PF13519.6(VWA_2)
HEP_00271600	NA
HEP_00272000	Pfam:PF16131.5(Torus),Pfam:PF00642.24(zf-CCCH),Pfam:PF18044.1(zf-CCCH_4),Pfam:PF18345.1(zf_CCCH_4)
HEP_00272500	Pfam:PF11976.8(Rad60-SLD),Pfam:PF00240.23(ubiquitin),Pfam:PF14560.6(Ubiquitin_2)
HEP_00272600	Pfam:PF13847.6(Methyltransf_31),Pfam:PF05185.16(PRMT5),Pfam:PF17286.2(PRMT5_C),Pfam:PF17285.2(PRMT5_TIM)
HEP_00272700	Pfam:PF08675.11(RNA_bind),Pfam:PF00076.22(RRM_1),Pfam:PF13893.6(RRM_5),Pfam:PF16367.5(RRM_7),Pfam:PF16842.5(RRM_occluded)
HEP_00272900	NA
HEP_00273400	NA
HEP_00273800	NA
HEP_00275000	NA
HEP_00276300	NA
HEP_00276600	NA
HEP_00277400	Pfam:PF00561.20(Abhydrolase_1),Pfam:PF12146.8(Hydrolase_4)
HEP_00278400	NA
HEP_00281400	Pfam:PF01391.18(Collagen),Pfam:PF12842.7(DUF3819),Pfam:PF04054.15(Not1)
HEP_00283600	NA
HEP_00285500	NA
HEP_00286900	Pfam:PF01261.24(AP_endonuc_2)
HEP_00287300	NA
HEP_00288500	NA
HEP_00289200	NA
HEP_00289300	NA
HEP_00289400	NA
HEP_00289500	Pfam:PF00069.25(Pkinase)
HEP_00291300	Pfam:PF00493.23(MCM),Pfam:PF17855.1(MCM_lid),Pfam:PF17207.3(MCM_OB),Pfam:PF01078.21(Mg_chelatase)
HEP_00291500	Pfam:PF09174.10(Maf1)
HEP_00294200	Pfam:PF01469.18(Pentapeptide_2)
HEP_00294500	Pfam:PF05887.11(Trypan_PARP)
HEP_00295300	NA
HEP_00296000	NA
HEP_00296500	Pfam:PF05192.18(MutS_III),Pfam:PF05190.18(MutS_IV),Pfam:PF00488.21(MutS_V)
HEP_00296600	Pfam:PF01544.18(CorA)
HEP_00296700	NA
HEP_00296800	Pfam:PF01138.21(RNase_PH)
HEP_00296900	Pfam:PF02953.15(zf-Tim10_DDP)
HEP_00297000	Pfam:PF00153.27(Mito_carr)
HEP_00297700	Pfam:PF00350.23(Dynamin_N),Pfam:PF01926.23(MMR_HSR1)
HEP_00298000	NA
HEP_00298400	Pfam:PF00664.23(ABC_membrane),Pfam:PF00005.27(ABC_tran)
HEP_00298500	NA
HEP_00300400	NA
HEP_00301800	Pfam:PF00208.21(ELFV_dehydrog),Pfam:PF02812.18(ELFV_dehydrog_N)
HEP_00302300	NA
HEP_00303200	Pfam:PF00924.18(MS_channel)
HEP_00303300	NA
HEP_00303400	NA
HEP_00303700	Pfam:PF03179.15(V-ATPase_G)
HEP_00305000	NA
HEP_00306100	Pfam:PF14418.6(OHA)
HEP_00306200	NA
HEP_00306500	NA
HEP_00306600	Pfam:PF09814.9(HECT_2)
HEP_00308800	NA
HEP_00309300	NA
HEP_00309600	Pfam:PF00476.20(DNA_pol_A)
HEP_00309700	NA
HEP_00309800	NA
HEP_00309900	NA
HEP_00310300	NA
HEP_00310400	NA
HEP_00310500	NA
HEP_00312200	Pfam:PF09739.9(MCM_bind)
HEP_00313400	NA
HEP_00313500	Pfam:PF00227.26(Proteasome)
HEP_00313600	NA
HEP_00314100	NA
HEP_00314200	NA
HEP_00315000	NA
HEP_00315300	NA
HEP_00315500	NA
HEP_00315700	NA
HEP_00316200	NA
HEP_00316500	NA
HEP_00316600	NA
HEP_00318400	Pfam:PF00090.19(TSP_1)
HEP_00320600	Pfam:PF00188.26(CAP)
HEP_00320700	Pfam:PF00137.21(ATP-synt_C)
HEP_00321000	NA
HEP_00322300	NA
HEP_00322400	NA
HEP_00323000	NA
HEP_00323100	Pfam:PF00847.20(AP2)
HEP_00323400	NA
HEP_00323700	NA
HEP_00323800	Pfam:PF00271.31(Helicase_C)
HEP_00323900	NA
HEP_00324000	NA
HEP_00324700	NA
HEP_00324900	NA
HEP_00325000	Pfam:PF00664.23(ABC_membrane),Pfam:PF00005.27(ABC_tran)
HEP_00325500	NA
HEP_00325800	Pfam:PF15780.5(ASH)
HEP_00326000	NA
HEP_00327600	Pfam:PF08700.11(Vps51)
HEP_00327700	Pfam:PF04652.16(Vta1),Pfam:PF18097.1(Vta1_C)
HEP_00327800	Pfam:PF00152.20(tRNA-synt_2),Pfam:PF01336.25(tRNA_anti-codon)
HEP_00327850	NA
HEP_00327900	NA
HEP_00328000	Pfam:PF00076.22(RRM_1)
HEP_00328100	Pfam:PF00847.20(AP2)
HEP_00328400	Pfam:PF12295.8(Symplekin_C)
HEP_00329300	NA
HEP_00330350	Pfam:PF12780.7(AAA_8),Pfam:PF12781.7(AAA_9),Pfam:PF18198.1(AAA_lid_11),Pfam:PF18199.1(Dynein_C),Pfam:PF03028.15(Dynein_heavy),Pfam:PF12777.7(MT)
HEP_00330800	NA
HEP_00332600	NA
HEP_00335600	Pfam:PF00651.31(BTB),Pfam:PF01344.25(Kelch_1),Pfam:PF07646.15(Kelch_2),Pfam:PF13415.6(Kelch_3),Pfam:PF13418.6(Kelch_4),Pfam:PF13854.6(Kelch_5),Pfam:PF13964.6(Kelch_6)
HEP_00335800	Pfam:PF00076.22(RRM_1)
HEP_00335900	NA
HEP_00336000	NA
HEP_00336200	NA
HEP_00336600	NA
HEP_00336900	NA
HEP_00337200	NA
HEP_00337300	Pfam:PF01391.18(Collagen)
HEP_00337800	Pfam:PF14733.6(ACDC)
HEP_00338500	NA
HEP_00339100	Pfam:PF00270.29(DEAD)
HEP_00339200	NA
HEP_00339300	Pfam:PF17785.1(PUA_3)
HEP_00339400	Pfam:PF17785.1(PUA_3)
HEP_00339700	NA
HEP_00340200	NA
HEP_00340300	NA
HEP_00340400	NA
HEP_00340500	NA
HEP_00342200	Pfam:PF02493.20(MORN)
HEP_00342300	Pfam:PF02493.20(MORN)
HEP_00342800	Pfam:PF00069.25(Pkinase),Pfam:PF07714.17(Pkinase_Tyr)
HEP_00342900	NA
HEP_00344400	Pfam:PF08620.10(RPAP1_C)
HEP_00344800	NA
HEP_00345100	NA
HEP_00345600	Pfam:PF09716.10(ETRAMP)
HEP_00345700	Pfam:PF09716.10(ETRAMP)
HEP_00346100	NA
HEP_00347600	Pfam:PF08640.11(U3_assoc_6)
HEP_00348300	Pfam:PF05192.18(MutS_III),Pfam:PF05190.18(MutS_IV),Pfam:PF00488.21(MutS_V)
HEP_00348400	Pfam:PF01544.18(CorA)
HEP_00348500	NA
HEP_00348600	Pfam:PF01138.21(RNase_PH)
HEP_00349100	Pfam:PF03914.17(CBF)
HEP_00350300	NA
HEP_00352100	NA
HEP_00352900	Pfam:PF00270.29(DEAD),Pfam:PF00271.31(Helicase_C),Pfam:PF05403.11(Plasmodium_HRP),Pfam:PF02889.16(Sec63)
HEP_00353000	Pfam:PF00270.29(DEAD),Pfam:PF00271.31(Helicase_C),Pfam:PF04851.15(ResIII),Pfam:PF02889.16(Sec63)
HEP_00353100	NA
HEP_00353700	NA
HEP_00353800	NA
HEP_00353900	NA
HEP_00354400	NA
HEP_00354500	Pfam:PF00919.20(UPF0004)
HEP_00354900	Pfam:PF07422.13(s48_45)
HEP_00355100	NA
HEP_00355400	NA
HEP_00356000	NA
HEP_00356200	NA
HEP_00358000	NA
HEP_00359100	Pfam:PF13401.6(AAA_22),Pfam:PF00270.29(DEAD),Pfam:PF04408.23(HA2),Pfam:PF00271.31(Helicase_C),Pfam:PF07717.16(OB_NTP_bind),Pfam:PF00575.23(S1)
HEP_00359300	Pfam:PF15780.5(ASH),Pfam:PF14874.6(PapD-like)
HEP_00359800	Pfam:PF00270.29(DEAD),Pfam:PF08152.12(GUCT),Pfam:PF00271.31(Helicase_C),Pfam:PF04851.15(ResIII)
HEP_00360300	NA
HEP_00360400	NA
HEP_00361000	NA
HEP_00361400	Pfam:PF00069.25(Pkinase)
HEP_00361500	NA
HEP_00362100	NA
HEP_00362500	Pfam:PF07728.14(AAA_5),Pfam:PF00493.23(MCM),Pfam:PF18263.1(MCM6_C),Pfam:PF17855.1(MCM_lid),Pfam:PF17207.3(MCM_OB),Pfam:PF01078.21(Mg_chelatase)
HEP_00362600	Pfam:PF08373.10(RAP)
HEP_00362700	NA
HEP_00363000	NA
HEP_00363400	NA
HEP_00363500	NA
HEP_00363600	NA
HEP_00363700	Pfam:PF00069.25(Pkinase)
HEP_00363800	NA
HEP_00364100	NA
HEP_00365900	Pfam:PF01391.18(Collagen)
HEP_00366000	NA
HEP_00366100	Pfam:PF12923.7(RRP7)
HEP_00366200	Pfam:PF00650.20(CRAL_TRIO)
HEP_00366600	Pfam:PF13599.6(Pentapeptide_4)
HEP_00367200	Pfam:PF01791.9(DeoC)
HEP_00367800	Pfam:PF07741.13(BRF1)
HEP_00368500	Pfam:PF07728.14(AAA_5),Pfam:PF12775.7(AAA_7),Pfam:PF12780.7(AAA_8),Pfam:PF12781.7(AAA_9),Pfam:PF17857.1(AAA_lid_1),Pfam:PF18198.1(AAA_lid_11),Pfam:PF17852.1(Dynein_AAA_lid),Pfam:PF18199.1(Dynein_C),Pfam:PF03028.15(Dynein_heavy),Pfam:PF12777.7(MT)
HEP_00369200	NA
HEP_00369500	NA
HEP_00369800	NA
HEP_00370300	Pfam:PF05795.11(Plasmodium_Vir)
HEP_00370400	NA
HEP_00370800	NA
HEP_00370900	NA
HEP_00371400	NA
HEP_00371700	Pfam:PF03271.17(EB1)
HEP_00371800	Pfam:PF00005.27(ABC_tran)
HEP_00371900	Pfam:PF12146.8(Hydrolase_4)
HEP_00372000	Pfam:PF12420.8(DUF3671)
HEP_00372100	Pfam:PF00090.19(TSP_1)
HEP_00372200	Pfam:PF00090.19(TSP_1)
HEP_00372300	NA
HEP_00372400	NA
HEP_00372500	NA
HEP_00373300	NA
HEP_00373400	Pfam:PF00962.22(A_deaminase)
HEP_00373500	NA
HEP_00373700	Pfam:PF01391.18(Collagen)
HEP_00374000	NA
HEP_00374700	Pfam:PF16503.5(zn-ribbon_14)
HEP_00375000	NA
HEP_00375500	NA
HEP_00376200	NA
HEP_00376300	Pfam:PF07728.14(AAA_5),Pfam:PF00493.23(MCM),Pfam:PF18263.1(MCM6_C),Pfam:PF17855.1(MCM_lid),Pfam:PF17207.3(MCM_OB),Pfam:PF01078.21(Mg_chelatase)
HEP_00376400	Pfam:PF08373.10(RAP)
HEP_00376800	Pfam:PF07728.14(AAA_5),Pfam:PF12774.7(AAA_6),Pfam:PF08393.13(DHC_N2),Pfam:PF00630.19(Filamin),Pfam:PF01344.25(Kelch_1),Pfam:PF07646.15(Kelch_2),Pfam:PF13415.6(Kelch_3),Pfam:PF13418.6(Kelch_4),Pfam:PF13854.6(Kelch_5),Pfam:PF13964.6(Kelch_6)
HEP_00377700	NA
HEP_00378200	NA
HEP_00378300	Pfam:PF00630.19(Filamin)
HEP_00379300	NA
HEP_00379400	Pfam:PF04054.15(Not1)
HEP_00379800	NA
HEP_00379900	Pfam:PF01432.20(Peptidase_M3)
HEP_00380600	NA
HEP_00381000	Pfam:PF02373.22(JmjC)
HEP_00382600	Pfam:PF00501.28(AMP-binding)
HEP_00383600	NA
HEP_00383800	NA
HEP_00384100	Pfam:PF01602.20(Adaptin_N)
HEP_00384200	Pfam:PF01602.20(Adaptin_N)
HEP_00384600	Pfam:PF14418.6(OHA)
HEP_00386400	NA
HEP_00386900	NA
HEP_00387800	Pfam:PF03805.13(CLAG)
HEP_00387900	Pfam:PF12706.7(Lactamase_B_2)
HEP_00388900	Pfam:PF12799.7(LRR_4),Pfam:PF13855.6(LRR_8)
HEP_00389900	NA
HEP_00390000	NA
HEP_00390300	NA
HEP_00390500	Pfam:PF00628.29(PHD)
HEP_00391000	Pfam:PF00493.23(MCM),Pfam:PF17855.1(MCM_lid),Pfam:PF01078.21(Mg_chelatase)
HEP_00392200	Pfam:PF00069.25(Pkinase)
HEP_00392400	NA
HEP_00392700	NA
HEP_00393000	Pfam:PF12894.7(ANAPC4_WD40),Pfam:PF00400.32(WD40)
HEP_00393900	Pfam:PF12624.7(Chorein_N)
HEP_00394000	NA
HEP_00394100	NA
HEP_00394200	NA
HEP_00394300	Pfam:PF00069.25(Pkinase)
HEP_00394400	NA
HEP_00395200	NA
HEP_00395400	NA
HEP_00396400	NA
HEP_00397100	NA
HEP_00397300	Pfam:PF00270.29(DEAD),Pfam:PF08152.12(GUCT),Pfam:PF00271.31(Helicase_C),Pfam:PF04851.15(ResIII)
HEP_00397400	Pfam:PF12923.7(RRP7)
HEP_00397500	Pfam:PF00650.20(CRAL_TRIO)
HEP_00397800	Pfam:PF01261.24(AP_endonuc_2)
HEP_00398800	NA
HEP_00399100	NA
HEP_00399700	Pfam:PF02681.14(DUF212),Pfam:PF01569.21(PAP2)
HEP_00400100	NA
HEP_00400700	NA
HEP_00400800	Pfam:PF04452.14(Methyltrans_RNA)
HEP_00401400	NA
HEP_00401900	Pfam:PF04857.20(CAF1)
HEP_00402300	Pfam:PF12319.8(TryThrA_C)
HEP_00402400	Pfam:PF12319.8(TryThrA_C)
HEP_00402500	Pfam:PF12319.8(TryThrA_C)
HEP_00402600	NA
HEP_00403000	NA
HEP_00403900	NA
HEP_00404200	Pfam:PF09811.9(Yae1_N)
HEP_00404300	Pfam:PF14826.6(FACT-Spt16_Nlob),Pfam:PF00557.24(Peptidase_M24),Pfam:PF08512.12(Rtt106),Pfam:PF08644.11(SPT16)
HEP_00404700	NA
HEP_00405000	Pfam:PF00022.19(Actin)
HEP_00405700	NA
HEP_00406550	NA
HEP_00406700	NA
HEP_00407400	NA
HEP_00407500	Pfam:PF13476.6(AAA_23),Pfam:PF00005.27(ABC_tran)
HEP_00407800	Pfam:PF00226.31(DnaJ)
HEP_00407900	NA
HEP_00408400	Pfam:PF00847.20(AP2)
HEP_00408500	NA
HEP_00408600	NA
HEP_00409000	Pfam:PF01391.18(Collagen)
HEP_00409800	NA
HEP_00410800	NA
HEP_00410900	Pfam:PF01529.20(DHHC)
HEP_00411000	Pfam:PF03462.18(PCRF),Pfam:PF00472.20(RF-1)
HEP_00411100	Pfam:PF02127.15(Peptidase_M18)
HEP_00411500	NA
HEP_00412500	NA
HEP_00413100	Pfam:PF12319.8(TryThrA_C)
HEP_00413600	NA
HEP_00413900	NA
HEP_00414500	NA
HEP_00414700	NA
HEP_00415300	Pfam:PF03381.15(CDC50)
HEP_00415700	NA
HEP_00415900	NA
HEP_00416000	NA
HEP_00416100	Pfam:PF00400.32(WD40)
HEP_00416300	NA
HEP_00416400	NA
HEP_00417900	Pfam:PF04495.14(GRASP55_65)
HEP_00418100	NA
HEP_00419200	NA
HEP_00421000	NA
HEP_00421100	NA
HEP_00421400	NA
HEP_00421600	Pfam:PF00464.19(SHMT)
HEP_00421700	NA
HEP_00421800	NA
HEP_00422700	NA
HEP_00423000	Pfam:PF01529.20(DHHC)
